time,temp_f,cloud,humidity,wind_speed,wind_dir,pressure_hpa,uv_index,wind_u,wind_v,dewpoint_f
2026-04-02 01:53:00,75.0,0.45,0.6868000000000001,9.20624,80.0,1020.1,0.0,-9.066376528091109,-1.5986467991644011,64.0083879629519
2026-04-02 02:53:00,75.0,0.45,0.7112,11.5078,80.0,1020.2,0.0,-11.332970660113888,-1.9983084989555016,65.00847183774138
2026-04-02 03:53:00,75.0,0.2,0.7112,13.809359999999998,80.0,1020.1,0.0,-13.599564792136665,-2.3979701987466018,65.00847183774138
2026-04-02 04:53:00,75.0,0.2,0.7364,10.35702,90.0,1020.0,0.0,-10.35702,-6.34184569585256e-16,66.01020802118583
2026-04-02 05:53:00,74.0,0.2,0.7354,9.20624,110.0,1019.6,0.0,-8.651035793184061,3.148719524290504,65.00822710024553
2026-04-02 06:53:00,73.0,0.2,0.7874,10.35702,90.0,1019.2,0.0,-10.35702,-6.34184569585256e-16,66.0068697249576
2026-04-02 07:53:00,73.0,0.45,0.7874,6.904679999999999,80.0,1018.7,0.0,-6.799782396068332,-1.1989850993733009,66.0068697249576
2026-04-02 08:53:00,73.0,0.45,0.7874,9.20624,80.0,1018.4,0.0,-9.066376528091109,-1.5986467991644011,66.0068697249576
2026-04-02 09:53:00,73.0,0.45,0.8151,10.35702,90.0,1018.3,0.0,-10.35702,-6.34184569585256e-16,67.00576326903688
2026-04-02 10:53:00,72.0,0.75,0.903,4.60312,70.0,1018.7,0.0,-4.32551789659203,-1.5743597621452523,69.00207682876068
2026-04-02 11:53:00,74.0,0.45,0.8443,6.904679999999999,80.0,1019.2,0.0,-6.799782396068332,-1.1989850993733009,69.00630263102576
2026-04-02 12:53:00,76.0,0.75,0.8172,14.96014,100.0,1019.6,0.0,-14.732861858148054,2.597801048642151,70.00627032081239
2026-04-02 13:53:00,77.0,0.75,0.7641,17.261699999999998,100.0,1020.1,0.0,-16.99945599017083,2.9974627484332506,69.01163991483475
2026-04-02 14:53:00,78.0,0.45,0.7648999999999999,13.809359999999998,110.0,1020.9,0.0,-12.976553689776091,4.723079286435756,70.00944776519825
2026-04-02 15:53:00,75.0,0.75,0.8741,10.35702,80.0,1021.5,0.0,-10.1996735941025,-1.7984776490599517,71.00471331645055
2026-04-02 16:53:00,78.0,0.75,0.7648999999999999,18.41248,120.0,1021.0,0.0,-15.9456754266729,9.206239999999996,70.00944776519825
2026-04-02 17:53:00,81.0,0.75,0.6701,13.809359999999998,120.0,1020.6,0.0,-11.959256570004674,6.904679999999996,69.01550980727359
2026-04-02 18:53:00,80.0,0.75,0.669,20.71404,100.0,1019.9,0.0,-20.399347188205,3.596955298119901,68.0163516261205
2026-04-02 19:53:00,82.0,0.75,0.6487999999999999,18.41248,90.0,1019.6,0.0,-18.41248,-1.1274392348182328e-15,69.02169010027825
2026-04-02 20:53:00,81.0,0.45,0.6701,17.261699999999998,90.0,1019.2,0.0,-17.261699999999998,-1.0569742826420933e-15,69.01550980727359
2026-04-02 21:53:00,79.0,0.75,0.7154,17.261699999999998,90.0,1018.9,0.0,-17.261699999999998,-1.0569742826420933e-15,69.01504198286995
2026-04-02 22:53:00,78.0,0.75,0.7393000000000001,18.41248,90.0,1019.0,0.0,-18.41248,-1.1274392348182328e-15,69.01339269923912
2026-04-02 23:53:00,77.0,0.75,0.7906,16.11092,100.0,1019.8,0.0,-15.866158924159445,2.7976318985377007,70.00921721164359
2026-04-03 00:53:00,77.0,0.75,0.7906,14.96014,100.0,1020.4,0.0,-14.732861858148054,2.597801048642151,70.00921721164359
2026-04-03 01:53:00,77.0,1.0,0.7906,14.96014,90.0,1021.1,0.0,-14.96014,-9.160443782898142e-16,70.00921721164359
2026-04-03 02:53:00,77.0,0.75,0.7641,13.809359999999998,100.0,1021.2,0.0,-13.599564792136665,2.3979701987466004,69.01163991483475
2026-04-03 03:53:00,77.0,0.75,0.7641,14.96014,90.0,1021.0,0.0,-14.96014,-9.160443782898142e-16,69.01163991483475
2026-04-03 04:53:00,76.0,0.45,0.7898000000000001,14.96014,90.0,1021.0,0.0,-14.96014,-9.160443782898142e-16,69.00839488518382
