time,temp_f,dewpoint_f,cloud,humidity,wind_speed,wind_dir,wind_u,wind_v,pressure_hpa,uv_index
2026-04-13 00:53:00,75.0,61.0,0.2,0.618,16.11092,80.0,-15.866158924159443,-2.7976318985377024,1023.0,0.0
2026-04-13 01:53:00,75.0,62.0,0.2,0.6402,14.960139999999999,70.0,-14.057933163924098,-5.116669226972071,1023.5,0.0
2026-04-13 02:53:00,74.0,61.0,0.45,0.639,13.809359999999998,70.0,-12.97655368977609,-4.723079286435757,1024.0,0.0
2026-04-13 03:53:00,74.0,57.0,0.2,0.5539000000000001,9.20624,70.0,-8.65103579318406,-3.148719524290505,1024.3,0.0
2026-04-13 04:53:00,73.0,57.0,0.2,0.5728,8.05546,60.0,-6.976232999169394,-4.027730000000001,1024.0,0.0
2026-04-13 05:53:00,73.0,57.0,0.45,0.5728,9.20624,70.0,-8.65103579318406,-3.148719524290505,1023.2,0.0
2026-04-13 06:53:00,73.0,57.0,0.45,0.5728,12.658579999999999,70.0,-11.895174215628082,-4.329489345899445,1022.7,0.0
2026-04-13 07:53:00,73.0,56.0,0.45,0.5524,13.809359999999998,70.0,-12.97655368977609,-4.723079286435757,1022.5,0.0
2026-04-13 08:53:00,73.0,59.0,0.45,0.6154,9.20624,70.0,-8.65103579318406,-3.148719524290505,1022.4,0.0
2026-04-13 09:53:00,73.0,59.0,0.2,0.6154,11.5078,80.0,-11.332970660113887,-1.9983084989555018,1022.7,0.0
2026-04-13 10:53:00,73.0,59.0,0.45,0.6154,10.357019999999999,60.0,-8.969442427503505,-5.17851,1023.3,0.0
2026-04-13 11:53:00,73.0,59.0,0.75,0.6154,11.5078,60.0,-9.966047141670563,-5.753900000000001,1023.8,0.0
2026-04-13 12:53:00,75.0,59.0,0.45,0.5755,12.658579999999999,70.0,-11.895174215628082,-4.329489345899445,1024.1,0.0
2026-04-13 13:53:00,77.0,59.0,0.45,0.5386,14.960139999999999,80.0,-14.732861858148052,-2.597801048642152,1024.6,0.0
2026-04-13 14:53:00,79.0,59.0,0.2,0.5042,18.41248,80.0,-18.132753056182217,-3.1972935983288027,1024.6,0.0
2026-04-13 15:53:00,80.0,58.0,0.45,0.4708,18.41248,80.0,-18.132753056182217,-3.1972935983288027,1024.7,0.0
2026-04-13 16:53:00,80.0,59.0,0.45,0.488,18.41248,90.0,-18.41248,-1.1274392348182328e-15,1024.3,0.0
2026-04-13 17:53:00,80.0,60.0,0.45,0.5057,18.41248,80.0,-18.132753056182217,-3.1972935983288027,1023.5,0.0
2026-04-13 18:53:00,81.0,60.0,0.45,0.48950000000000005,20.714039999999997,80.0,-20.399347188204995,-3.596955298119903,1022.9,0.0
2026-04-13 19:53:00,79.0,60.0,0.45,0.5225,19.56326,80.0,-19.266050122193608,-3.397124448224353,1022.3,0.0
2026-04-13 20:53:00,79.0,59.0,0.75,0.5042,17.261699999999998,70.0,-16.22069211222011,-5.903849108044697,1021.7,0.0
2026-04-13 21:53:00,78.0,58.0,0.45,0.5027,18.41248,80.0,-18.132753056182217,-3.1972935983288027,1021.8,0.0
2026-04-13 22:53:00,77.0,61.0,0.75,0.5783,13.809359999999998,60.0,-11.959256570004673,-6.904680000000001,1021.5,0.0
2026-04-13 23:53:00,75.0,61.0,0.45,0.618,14.960139999999999,60.0,-12.95586128417173,-7.480070000000001,1021.4,0.0
2026-04-14 00:53:00,75.0,60.0,0.45,0.5964,10.357019999999999,60.0,-8.969442427503505,-5.17851,1021.6,0.0
2026-04-14 01:53:00,75.0,58.0,0.45,0.5553,17.261699999999998,80.0,-16.99945599017083,-2.9974627484332523,1021.8,0.0
2026-04-14 02:53:00,75.0,60.0,0.45,0.5964,11.5078,70.0,-10.813794741480075,-3.9358994053631315,1022.1,0.0
2026-04-14 03:53:00,75.0,57.0,0.2,0.5357,13.809359999999998,70.0,-12.97655368977609,-4.723079286435757,1022.1,0.0
2026-04-14 04:53:00,75.0,61.0,0.75,0.618,14.960139999999999,80.0,-14.732861858148052,-2.597801048642152,1021.4,0.0
2026-04-14 05:53:00,74.0,60.0,0.2,0.6167,10.357019999999999,70.0,-9.732415267332067,-3.542309464826818,1021.1,0.0
2026-04-14 06:53:00,74.0,58.0,0.2,0.5742,17.261699999999998,90.0,-17.261699999999998,-1.0569742826420933e-15,1020.6,0.0
2026-04-14 07:53:00,74.0,59.0,0.2,0.5951,11.5078,80.0,-11.332970660113887,-1.9983084989555018,1020.3,0.0
2026-04-14 08:53:00,73.0,58.0,0.2,0.5938,10.357019999999999,80.0,-10.199673594102498,-1.7984776490599514,1020.5,0.0
2026-04-14 09:53:00,73.0,55.0,0.2,0.5328,12.658579999999999,90.0,-12.658579999999999,-7.751144739375351e-16,1020.4,0.0
2026-04-14 10:53:00,72.0,57.0,0.2,0.5924,5.7539,90.0,-5.7539,-3.523247608806978e-16,1020.9,0.0
2026-04-14 11:53:00,73.0,58.0,0.2,0.5938,6.904679999999999,90.0,-6.904679999999999,-4.2278971305683726e-16,1021.5,0.0
2026-04-14 12:53:00,77.0,60.0,0.2,0.5581,10.357019999999999,60.0,-8.969442427503505,-5.17851,1021.9,0.0
2026-04-14 13:53:00,79.0,64.0,0.75,0.6017,13.809359999999998,80.0,-13.599564792136663,-2.3979701987466018,1022.3,0.0
2026-04-14 14:53:00,79.0,63.0,0.45,0.581,14.960139999999999,100.0,-14.732861858148052,2.5978010486421503,1022.5,0.0
2026-04-14 15:53:00,80.0,62.0,0.75,0.5428999999999999,17.261699999999998,80.0,-16.99945599017083,-2.9974627484332523,1022.5,0.0
2026-04-14 16:53:00,80.0,62.0,0.45,0.5428999999999999,16.11092,70.0,-15.139312638072106,-5.5102591675083845,1022.0,0.0
2026-04-14 17:53:00,81.0,63.0,0.45,0.5443,14.960139999999999,70.0,-14.057933163924098,-5.116669226972071,1021.8,0.0
2026-04-14 18:53:00,79.0,62.0,0.45,0.5609000000000001,19.56326,100.0,-19.266050122193608,3.397124448224351,1021.0,0.0
2026-04-14 19:53:00,81.0,61.0,0.75,0.5072,18.41248,90.0,-18.41248,-1.1274392348182328e-15,1020.3,0.0
2026-04-14 20:53:00,80.0,61.0,0.75,0.524,17.261699999999998,90.0,-17.261699999999998,-1.0569742826420933e-15,1019.9,0.0
2026-04-14 21:53:00,78.0,61.0,0.75,0.5595,17.261699999999998,90.0,-17.261699999999998,-1.0569742826420933e-15,1019.6,0.0
2026-04-14 22:53:00,76.0,61.0,0.45,0.5978,17.261699999999998,80.0,-16.99945599017083,-2.9974627484332523,1019.7,0.0
2026-04-14 23:53:00,75.0,60.0,0.45,0.5964,10.357019999999999,60.0,-8.969442427503505,-5.17851,1019.9,0.0
2026-04-15 00:53:00,75.0,59.0,0.45,0.5755,16.11092,60.0,-13.952465998338788,-8.055460000000002,1020.4,0.0
2026-04-15 01:53:00,75.0,57.0,0.2,0.5357,10.357019999999999,50.0,-7.933937618272116,-6.657364129275681,1020.7,0.0
2026-04-15 02:53:00,74.0,58.0,0.2,0.5742,8.05546,70.0,-7.569656319036053,-2.7551295837541923,1021.1,0.0
2026-04-15 03:53:00,73.0,59.0,0.75,0.6154,12.658579999999999,80.0,-12.466267726125276,-2.198139348851052,1020.9,0.0
2026-04-15 04:53:00,73.0,57.0,0.45,0.5728,9.20624,80.0,-9.066376528091109,-1.5986467991644013,1020.5,0.0
2026-04-15 05:53:00,73.0,57.0,0.75,0.5728,9.20624,110.0,-8.651035793184061,3.148719524290504,1019.8,0.0
2026-04-15 06:53:00,73.0,56.0,0.75,0.5524,8.05546,70.0,-7.569656319036053,-2.7551295837541923,1019.2,0.0
2026-04-15 07:53:00,74.0,57.0,0.75,0.5539000000000001,9.20624,110.0,-8.651035793184061,3.148719524290504,1018.7,0.0
2026-04-15 08:53:00,72.0,57.0,0.75,0.5924,10.357019999999999,90.0,-10.357019999999999,-6.341845695852559e-16,1018.7,0.0
2026-04-15 09:53:00,73.0,57.0,1.0,0.5728,6.904679999999999,90.0,-6.904679999999999,-4.2278971305683726e-16,1018.8,0.0
2026-04-15 10:53:00,74.0,57.0,1.0,0.5539000000000001,6.904679999999999,80.0,-6.7997823960683315,-1.1989850993733009,1019.2,0.0
2026-04-15 11:53:00,74.0,57.0,1.0,0.5539000000000001,12.658579999999999,90.0,-12.658579999999999,-7.751144739375351e-16,1020.3,0.0
2026-04-15 12:53:00,74.0,57.0,1.0,0.5539000000000001,9.20624,130.0,-7.05238899401966,5.917657003800605,1020.5,0.0
2026-04-15 13:53:00,76.0,57.0,1.0,0.536,12.658579999999999,110.0,-11.895174215628083,4.329489345899443,1020.8,0.0
2026-04-15 14:53:00,78.0,58.0,0.75,0.5027,17.261699999999998,90.0,-17.261699999999998,-1.0569742826420933e-15,1021.0,0.0
2026-04-15 15:53:00,79.0,58.0,0.75,0.4865,11.5078,40.0,-7.397071254750756,-8.815486242524575,1021.0,0.0
2026-04-15 16:53:00,78.0,60.0,0.75,0.54,14.960139999999999,60.0,-12.95586128417173,-7.480070000000001,1020.8,0.0
2026-04-15 17:53:00,79.0,59.0,0.75,0.5042,14.960139999999999,80.0,-14.732861858148052,-2.597801048642152,1020.3,0.0
2026-04-15 18:53:00,80.0,58.0,0.45,0.4708,16.11092,90.0,-16.11092,-9.865093304659538e-16,1019.3,0.0
2026-04-15 19:53:00,79.0,61.0,0.75,0.5414,12.658579999999999,60.0,-10.962651855837617,-6.329290000000001,1018.9,0.0
2026-04-15 20:53:00,79.0,58.0,0.75,0.4865,9.20624,80.0,-9.066376528091109,-1.5986467991644013,1018.9,0.0
2026-04-15 21:53:00,78.0,59.0,0.75,0.5211,14.960139999999999,80.0,-14.732861858148052,-2.597801048642152,1019.1,0.0
2026-04-15 22:53:00,76.0,58.0,0.75,0.5371,12.658579999999999,80.0,-12.466267726125276,-2.198139348851052,1018.8,0.0
2026-04-15 23:53:00,75.0,58.0,0.75,0.5553,10.357019999999999,70.0,-9.732415267332067,-3.542309464826818,1018.9,0.0
2026-04-16 00:53:00,74.0,58.0,0.75,0.5742,8.05546,50.0,-6.170840369767203,-5.17794987832553,1019.5,0.0
2026-04-16 01:53:00,75.0,59.0,0.75,0.5755,8.05546,50.0,-6.170840369767203,-5.17794987832553,1019.8,0.0
2026-04-16 02:53:00,75.0,58.0,0.75,0.5553,12.658579999999999,80.0,-12.466267726125276,-2.198139348851052,1020.0,0.0
2026-04-16 03:53:00,75.0,58.0,0.75,0.5553,9.20624,60.0,-7.97283771333645,-4.6031200000000005,1020.0,0.0
2026-04-16 04:53:00,75.0,58.0,0.75,0.5553,10.357019999999999,100.0,-10.199673594102498,1.7984776490599503,1019.7,0.0
2026-04-16 05:53:00,74.0,58.0,0.75,0.5742,9.20624,100.0,-9.066376528091109,1.5986467991644002,1019.2,0.0
2026-04-16 06:53:00,74.0,58.0,0.75,0.5742,6.904679999999999,100.0,-6.7997823960683315,1.1989850993733002,1019.0,0.0
2026-04-16 07:53:00,74.0,59.0,0.75,0.5951,8.05546,60.0,-6.976232999169394,-4.027730000000001,1018.3,0.0
2026-04-16 08:53:00,73.0,60.0,0.2,0.6378,0.0,0.0,-0.0,-0.0,1018.3,0.0
2026-04-16 09:53:00,74.0,61.0,0.75,0.639,0.0,0.0,-0.0,-0.0,1018.4,0.0
2026-04-16 10:53:00,74.0,62.0,0.75,0.662,9.20624,100.0,-9.066376528091109,1.5986467991644002,1018.7,0.0
2026-04-16 11:53:00,75.2,62.6,0.75,0.6496,3.4523399999999995,60.0,-2.989814142501168,-1.7261700000000002,1019.5,0.0
2026-04-16 12:53:00,77.0,59.0,0.75,0.5386,9.20624,100.0,-9.066376528091109,1.5986467991644002,1019.6,0.0
2026-04-16 13:53:00,78.0,60.0,0.75,0.54,11.5078,110.0,-10.813794741480077,3.93589940536313,1020.0,0.0
2026-04-16 14:53:00,79.0,59.0,0.45,0.5042,12.658579999999999,110.0,-11.895174215628083,4.329489345899443,1020.1,0.0
2026-04-16 15:53:00,80.0,59.0,0.2,0.488,10.357019999999999,70.0,-9.732415267332067,-3.542309464826818,1020.1,0.0
2026-04-16 16:53:00,81.0,61.0,0.45,0.5072,11.5078,80.0,-11.332970660113887,-1.9983084989555018,1020.0,0.0
2026-04-16 17:53:00,81.0,60.0,0.2,0.48950000000000005,11.5078,90.0,-11.5078,-7.046495217613956e-16,1019.3,0.0
2026-04-16 18:53:00,81.0,61.0,0.45,0.5072,8.05546,70.0,-7.569656319036053,-2.7551295837541923,1018.9,0.0
2026-04-16 19:53:00,79.0,60.0,0.45,0.5225,10.357019999999999,80.0,-10.199673594102498,-1.7984776490599514,1018.1,0.0
2026-04-16 20:53:00,80.0,61.0,0.45,0.524,14.960139999999999,100.0,-14.732861858148052,2.5978010486421503,1017.5,0.0
2026-04-16 21:53:00,80.0,62.0,0.75,0.5428999999999999,12.658579999999999,80.0,-12.466267726125276,-2.198139348851052,1017.6,0.0
2026-04-16 22:53:00,78.0,63.0,0.75,0.6004,11.5078,60.0,-9.966047141670563,-5.753900000000001,1017.8,0.0
2026-04-16 23:53:00,76.0,63.0,0.45,0.6415000000000001,10.357019999999999,50.0,-7.933937618272116,-6.657364129275681,1018.0,0.0
2026-04-17 00:53:00,75.0,64.0,0.2,0.6868000000000001,6.904679999999999,40.0,-4.438242752850453,-5.289291745514745,1018.1,0.0
2026-04-17 01:53:00,75.0,64.0,0.2,0.6868000000000001,5.7539,50.0,-4.407743121262287,-3.698535627375379,1018.4,0.0
2026-04-17 02:53:00,75.0,65.0,0.75,0.7112,6.904679999999999,40.0,-4.438242752850453,-5.289291745514745,,0.0
2026-04-17 03:53:00,75.0,66.0,0.75,0.7364,0.0,0.0,-0.0,-0.0,1018.2,0.0
2026-04-17 04:53:00,75.0,68.0,0.75,0.789,4.60312,30.0,-2.3015599999999994,-3.9864188566682253,1017.9,0.0
2026-04-17 05:53:00,75.0,69.0,0.75,0.8165,0.0,0.0,-0.0,-0.0,1017.1,0.0
2026-04-17 06:53:00,75.0,71.0,0.75,0.8741,4.60312,90.0,-4.60312,-2.818598087045582e-16,1016.4,0.0
2026-04-17 07:53:00,74.0,71.0,0.75,0.9037999999999999,3.4523399999999995,80.0,-3.3998911980341657,-0.5994925496866504,1015.9,0.0
2026-04-17 08:53:00,73.0,71.0,0.2,0.9347,0.0,0.0,-0.0,-0.0,1015.7,0.0
2026-04-17 09:53:00,74.0,71.0,0.75,0.9037999999999999,3.4523399999999995,350.0,0.5994925496866503,-3.3998911980341657,1016.1,0.0
2026-04-17 10:53:00,73.0,71.0,0.45,0.9347,3.4523399999999995,340.0,1.1807698216089386,-3.244138422444023,1016.2,0.0
2026-04-17 11:53:00,74.0,72.0,1.0,0.9349,0.0,0.0,-0.0,-0.0,1017.3,0.0
2026-04-17 12:53:00,77.0,72.0,0.75,0.8461,0.0,0.0,-0.0,-0.0,1017.5,0.0
2026-04-17 13:53:00,78.0,71.0,0.75,0.7914,0.0,0.0,-0.0,-0.0,1017.9,0.0
2026-04-17 14:53:00,82.0,72.0,0.75,0.7184,9.20624,120.0,-7.9728377133364505,4.603119999999998,1018.1,0.0
2026-04-17 15:53:00,82.0,70.0,0.75,0.6713,8.05546,80.0,-7.933079462079721,-1.3988159492688512,1018.1,0.0
2026-04-17 16:53:00,84.0,71.0,0.75,0.6511,11.5078,100.0,-11.332970660113887,1.9983084989555004,1017.6,0.0
2026-04-17 17:53:00,84.0,70.0,0.75,0.6294,12.658579999999999,90.0,-12.658579999999999,-7.751144739375351e-16,1017.0,0.0
2026-04-17 18:53:00,84.0,70.0,0.75,0.6294,10.357019999999999,100.0,-10.199673594102498,1.7984776490599503,1016.4,0.0
2026-04-17 19:53:00,84.0,70.0,0.45,0.6294,14.960139999999999,120.0,-12.955861284171732,7.480069999999996,1015.7,0.0
2026-04-17 20:53:00,83.0,69.0,0.45,0.6281,9.20624,80.0,-9.066376528091109,-1.5986467991644013,1015.5,0.0
2026-04-17 21:53:00,81.0,69.0,0.45,0.6701,12.658579999999999,100.0,-12.466267726125276,2.1981393488510506,1015.6,0.0
2026-04-17 22:53:00,80.0,70.0,0.45,0.7164,11.5078,60.0,-9.966047141670563,-5.753900000000001,1015.8,0.0
2026-04-17 23:53:00,78.0,69.0,0.2,0.7393000000000001,9.20624,80.0,-9.066376528091109,-1.5986467991644013,1015.7,0.0
2026-04-18 00:53:00,78.0,69.0,0.2,0.7393000000000001,5.7539,60.0,-4.9830235708352815,-2.8769500000000003,1015.9,0.0
2026-04-18 01:53:00,77.0,70.0,0.45,0.7906,9.20624,60.0,-7.97283771333645,-4.6031200000000005,1016.6,0.0
2026-04-18 02:53:00,77.0,70.0,0.45,0.7906,6.904679999999999,180.0,-8.455794261136745e-16,6.904679999999999,1016.8,0.0
2026-04-18 03:53:00,77.0,70.0,0.45,0.7906,5.7539,180.0,-7.046495217613956e-16,5.7539,1016.5,0.0
2026-04-18 04:53:00,76.0,70.0,0.75,0.8172,8.05546,100.0,-7.933079462079721,1.3988159492688503,1016.3,0.0
2026-04-18 05:53:00,75.0,70.0,0.2,0.8449,6.904679999999999,100.0,-6.7997823960683315,1.1989850993733002,1015.5,0.0
2026-04-18 06:53:00,76.0,70.0,0.45,0.8172,6.904679999999999,90.0,-6.904679999999999,-4.2278971305683726e-16,1014.8,0.0
2026-04-18 07:53:00,74.0,70.0,0.2,0.8736,6.904679999999999,90.0,-6.904679999999999,-4.2278971305683726e-16,1014.3,0.0
2026-04-18 08:53:00,75.0,71.0,0.2,0.8741,5.7539,100.0,-5.666485330056943,0.9991542494777502,1014.4,0.0
2026-04-18 09:53:00,75.0,71.0,0.2,0.8741,6.904679999999999,110.0,-6.488276844888046,2.361539643217878,1014.6,0.0
2026-04-18 10:53:00,75.0,71.0,0.75,0.8741,6.904679999999999,110.0,-6.488276844888046,2.361539643217878,1015.1,0.0
2026-04-18 11:53:00,76.0,71.0,0.75,0.8454999999999999,4.60312,100.0,-4.533188264045554,0.7993233995822001,1016.0,0.0
2026-04-18 12:53:00,79.0,71.0,0.75,0.7658,4.60312,140.0,-2.9588285019003036,3.526194497009829,1016.4,0.0
2026-04-18 13:53:00,81.0,70.0,0.75,0.6934,9.20624,110.0,-8.651035793184061,3.148719524290504,1016.6,0.0
2026-04-18 14:53:00,82.0,70.0,0.45,0.6713,10.357019999999999,100.0,-10.199673594102498,1.7984776490599503,1017.0,0.0
2026-04-18 15:53:00,83.0,70.0,0.75,0.65,8.05546,90.0,-8.05546,-4.932546652329769e-16,1017.0,0.0
2026-04-18 16:53:00,82.0,69.0,0.75,0.6487999999999999,9.20624,100.0,-9.066376528091109,1.5986467991644002,1016.6,0.0
2026-04-18 17:53:00,84.0,70.0,0.75,0.6294,12.658579999999999,110.0,-11.895174215628083,4.329489345899443,1016.0,0.0
2026-04-18 18:53:00,85.0,70.0,0.45,0.6095,11.5078,90.0,-11.5078,-7.046495217613956e-16,1015.5,0.0
2026-04-18 19:53:00,85.0,69.0,0.45,0.5891,13.809359999999998,120.0,-11.959256570004674,6.904679999999996,1014.8,0.0
2026-04-18 20:53:00,84.0,69.0,0.45,0.6082,12.658579999999999,120.0,-10.962651855837619,6.329289999999997,1014.5,0.0
2026-04-18 21:53:00,82.0,69.0,0.45,0.6487999999999999,14.960139999999999,110.0,-14.0579331639241,5.1166692269720695,1014.5,0.0
2026-04-18 22:53:00,81.0,69.0,0.45,0.6701,12.658579999999999,120.0,-10.962651855837619,6.329289999999997,1014.5,0.0
2026-04-18 23:53:00,79.0,69.0,0.45,0.7154,9.20624,120.0,-7.9728377133364505,4.603119999999998,1014.7,0.0
2026-04-19 00:53:00,78.0,70.0,0.2,0.7648999999999999,9.20624,110.0,-8.651035793184061,3.148719524290504,1014.9,0.0
2026-04-19 01:53:00,78.0,71.0,0.45,0.7914,9.20624,90.0,-9.20624,-5.637196174091164e-16,1016.0,0.0
2026-04-19 02:53:00,78.0,70.0,0.75,0.7648999999999999,11.5078,100.0,-11.332970660113887,1.9983084989555004,1016.6,0.0
2026-04-19 03:53:00,77.0,70.0,0.45,0.7906,11.5078,90.0,-11.5078,-7.046495217613956e-16,1016.6,0.0
2026-04-19 04:53:00,77.0,70.0,0.2,0.7906,8.05546,100.0,-7.933079462079721,1.3988159492688503,1016.4,0.0
2026-04-19 05:53:00,76.0,71.0,0.2,0.8454999999999999,5.7539,130.0,-4.407743121262287,3.698535627375379,1016.0,0.0
2026-04-19 06:53:00,75.0,71.0,0.75,0.8741,3.4523399999999995,100.0,-3.3998911980341657,0.5994925496866501,1015.6,0.0
2026-04-19 07:53:00,75.0,71.0,0.75,0.8741,3.4523399999999995,150.0,-1.7261699999999995,2.9898141425011686,1015.2,0.0
2026-04-19 08:53:00,76.0,71.0,0.45,0.8454999999999999,0.0,0.0,-0.0,-0.0,1015.1,0.0
2026-04-19 09:53:00,75.0,71.0,0.2,0.8741,0.0,0.0,-0.0,-0.0,1015.3,0.0
2026-04-19 10:53:00,73.0,71.0,0.75,0.9347,3.4523399999999995,290.0,3.2441384224440224,-1.18076982160894,1015.7,0.0
2026-04-19 11:53:00,75.0,71.0,0.45,0.8741,0.0,0.0,-0.0,-0.0,1016.5,0.0
2026-04-19 12:53:00,79.0,72.0,0.45,0.7922,0.0,0.0,-0.0,-0.0,1016.6,0.0
2026-04-19 13:53:00,81.0,72.0,0.45,0.7421,3.4523399999999995,180.0,-4.2278971305683726e-16,3.4523399999999995,1016.8,0.0
2026-04-19 14:53:00,82.0,70.0,0.45,0.6713,0.0,0.0,-0.0,-0.0,1016.9,0.0
2026-04-19 15:53:00,86.0,69.0,0.75,0.5706,5.7539,150.0,-2.8769499999999995,4.9830235708352815,1016.8,0.0
2026-04-19 16:53:00,85.0,70.0,0.45,0.6095,9.20624,130.0,-7.05238899401966,5.917657003800605,1016.4,0.0
2026-04-19 17:53:00,85.0,64.0,0.45,0.4955,6.904679999999999,180.0,-8.455794261136745e-16,6.904679999999999,1016.1,0.0
2026-04-19 18:53:00,88.0,65.0,0.45,0.46649999999999997,10.357019999999999,110.0,-9.732415267332067,3.542309464826817,1015.4,0.0
2026-04-19 19:53:00,84.0,68.0,0.45,0.5877,10.357019999999999,140.0,-6.657364129275682,7.9339376182721155,1015.0,0.0
2026-04-19 20:53:00,82.0,71.0,0.45,0.6945,12.658579999999999,130.0,-9.697034866777031,8.136778380225833,1014.5,0.0
2026-04-19 21:53:00,81.0,71.0,0.75,0.7173999999999999,6.904679999999999,170.0,-1.1989850993733,6.7997823960683315,1014.8,0.0
2026-04-19 22:53:00,81.0,67.0,0.75,0.6256,9.20624,250.0,8.651035793184061,3.1487195242905024,1015.2,0.0
2026-04-19 23:53:00,78.0,70.0,0.75,0.7648999999999999,0.0,0.0,-0.0,-0.0,1015.1,0.0
2026-04-20 00:53:00,79.0,69.0,0.75,0.7154,4.60312,210.0,2.3015600000000003,3.986418856668225,1015.6,0.0
2026-04-20 01:53:00,79.0,68.0,0.45,0.6912,5.7539,220.0,3.698535627375378,4.407743121262287,1016.2,0.0
2026-04-20 02:53:00,78.0,68.0,0.75,0.7143,6.904679999999999,240.0,5.9796282850023355,3.4523400000000026,1016.7,0.0
2026-04-20 03:53:00,78.0,67.0,0.75,0.6901,5.7539,250.0,5.4068973707400385,1.9679497026815642,1016.4,0.0
2026-04-20 04:53:00,77.0,66.0,0.45,0.6890000000000001,0.0,0.0,-0.0,-0.0,1016.3,0.0
2026-04-20 05:53:00,76.0,66.0,0.2,0.7123,3.4523399999999995,280.0,3.399891198034166,-0.5994925496866489,1016.0,0.0
2026-04-20 06:53:00,75.0,65.0,0.75,0.7112,5.7539,250.0,5.4068973707400385,1.9679497026815642,1015.6,0.0
2026-04-20 07:53:00,74.0,65.0,0.75,0.7354,8.05546,290.0,7.569656319036053,-2.7551295837541936,1015.5,0.0
2026-04-20 08:53:00,73.0,64.0,0.75,0.7343999999999999,4.60312,300.0,3.986418856668225,-2.3015600000000003,1015.4,0.0
2026-04-20 09:53:00,72.0,64.0,0.45,0.7595999999999999,3.4523399999999995,270.0,3.4523399999999995,6.341845695852558e-16,1015.5,0.0
2026-04-20 10:53:00,71.0,64.0,0.45,0.7857,0.0,0.0,-0.0,-0.0,1016.3,0.0
2026-04-20 11:53:00,74.0,65.0,0.75,0.7354,0.0,0.0,-0.0,-0.0,1016.8,0.0
2026-04-20 12:53:00,77.0,68.0,0.45,0.7383,0.0,0.0,-0.0,-0.0,1016.9,0.0
2026-04-20 13:53:00,79.0,70.0,0.45,0.7402,4.60312,300.0,3.986418856668225,-2.3015600000000003,1017.2,0.0
2026-04-20 14:53:00,83.0,70.0,0.45,0.65,6.904679999999999,30.0,-3.452339999999999,-5.979628285002337,1017.5,0.0
2026-04-20 15:53:00,84.0,69.0,0.75,0.6082,0.0,0.0,-0.0,-0.0,1017.6,0.0
2026-04-20 16:53:00,86.0,68.0,0.75,0.5513,9.20624,40.0,-5.917657003800604,-7.05238899401966,1016.9,0.0
2026-04-20 17:53:00,83.0,69.0,0.75,0.6281,12.658579999999999,60.0,-10.962651855837617,-6.329290000000001,1016.6,0.0
2026-04-20 18:53:00,85.0,71.0,0.75,0.6306,14.960139999999999,100.0,-14.732861858148052,2.5978010486421503,1016.7,0.0
2026-04-20 19:53:00,80.0,70.0,0.45,0.7164,11.5078,40.0,-7.397071254750756,-8.815486242524575,1016.8,0.0
2026-04-20 20:53:00,77.0,71.0,0.2,0.8179000000000001,8.05546,60.0,-6.976232999169394,-4.027730000000001,1016.4,0.0
2026-04-20 21:53:00,76.0,70.0,0.75,0.8172,9.20624,30.0,-4.603119999999999,-7.9728377133364505,1017.0,0.0
2026-04-20 22:53:00,76.0,69.0,0.75,0.7898000000000001,14.960139999999999,50.0,-11.460132115281947,-9.616192631175984,1017.4,0.0
2026-04-20 23:53:00,73.0,67.0,0.45,0.8151,11.5078,30.0,-5.753899999999999,-9.966047141670563,1017.9,0.0
2026-04-21 00:53:00,74.0,67.0,0.75,0.7881999999999999,11.5078,50.0,-8.815486242524575,-7.397071254750758,1018.7,0.0
2026-04-21 01:53:00,75.0,68.0,0.75,0.789,11.5078,30.0,-5.753899999999999,-9.966047141670563,1019.0,0.0
2026-04-21 02:48:00,75.0,67.0,0.75,0.7623000000000001,9.20624,40.0,-5.917657003800604,-7.05238899401966,1019.4,0.0
2026-04-21 03:53:00,75.0,67.0,0.45,0.7623000000000001,9.20624,40.0,-5.917657003800604,-7.05238899401966,1019.6,0.0
2026-04-21 04:53:00,75.0,66.0,0.45,0.7364,8.05546,40.0,-5.1779498783255296,-6.170840369767203,1019.6,0.0
2026-04-21 05:53:00,74.0,67.0,0.75,0.7881999999999999,12.658579999999999,40.0,-8.13677838022583,-9.697034866777031,1019.4,0.0
2026-04-21 06:53:00,73.0,67.0,0.75,0.8151,10.357019999999999,20.0,-3.542309464826817,-9.732415267332067,1019.3,0.0
2026-04-21 07:53:00,74.0,66.0,0.75,0.7614,13.809359999999998,30.0,-6.904679999999998,-11.959256570004674,1019.1,0.0
2026-04-21 08:53:00,73.0,64.0,0.75,0.7343999999999999,13.809359999999998,40.0,-8.876485505700906,-10.57858349102949,1019.2,0.0
2026-04-21 09:53:00,73.0,63.0,0.75,0.7091,16.11092,40.0,-10.355899756651059,-12.341680739534405,1019.5,0.0
2026-04-21 10:53:00,73.0,62.0,0.75,0.6846,13.809359999999998,50.0,-10.57858349102949,-8.876485505700908,1020.0,0.0
2026-04-21 11:53:00,73.0,61.0,0.2,0.6607999999999999,11.5078,50.0,-8.815486242524575,-7.397071254750758,1021.2,0.0
2026-04-21 12:53:00,76.0,61.0,0.45,0.5978,12.658579999999999,50.0,-9.697034866777031,-8.136778380225833,1021.8,0.0
2026-04-21 13:53:00,78.0,59.0,0.45,0.5211,18.41248,70.0,-17.30207158636812,-6.29743904858101,1022.4,0.0
